RespondentID,GitHubuse,Didyouteachaclasswithaprogrammingcomponentthispastsemester,DidyouimplementGitHubClassroomintheclassroomthispastsemester,RoughlywhatpercentageofQ11islecturebasedlearning,Individualassignmentsdetermineroughlywhatpercentageofstudentsove,Groupassignmentsdetermineroughlywhatpercentageofstudentsoverallg,DidyouuseanysortofversioncontrolsysteminQ11,WhichprogramminglanguagesdidyourstudentsuseinQ11Selectallthatapp,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,WhatyearinschoolwastheaveragestudentinQ11,V45,WasthispastsemesteryourfirsttimeimplementingGitHubinQ11,WasthispastsemestersQ11yourfirsttimeimplementingGitHubintheclass,OnaveragehowfamiliarwereyourstudentswithGitHubatthebeginningofth,OnaveragehowfamiliarareyourstudentswithGitHubnow,HowmuchdidQ11studentsleveloffamiliaritywithGitHubvaryatthebeginn,WhichofthefollowingGitHubfeatureshaveyouusedin Q11Selectallthat,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,Commits,V65,V66,V67,Branches,V69,V70,V71,Mergingbranches,V73,V74,V75,V76,Repositories,V79,V80,V81,V82,V83,Issues,V85,V86,V87,V88,V89,V90,V91,V92,README.md,V94,V95,V96,Pullrequests,V98,V99,V100,V101,Insights,V104,GitHubpages,V106,V107,V108,Gists,V110,UseyourgeneralimpressionofQ11toratetheitemsbelow,V113,RateeachitembelowbasedonyourgeneralimpressionofQ11thispastsemest,V116,V117,V118,Ratehowmuchyourstudentshavelearnedabouteachofthefollowingthrough,V120,V121,Ratehowmuch Q11haspreparedyourstudentsthispastsemesterforeachof,V123,V124,V125,Haveyouprovidedanyfeedbacktoyour Q11studentsthispastsemesterFee,HaveyouusedGitHubtoprovidefeedbacktoQ11studentsthispastsemester,Whattypesoffeedbackhaveyouprovidedtoyour Q11studentsthispastsem,V129,V130,V131,V132,V133,UseyourgeneralimpressionofQ11thispastsemestertoratetheitemsbelow,V135,V136,V137,V138,HavestudentsreceivedfeedbackfrompeersinQ11thispastsemesterPeerfe,HaveQ11studentsusedGitHubtoprovidefeedbacktopeers,UseyourgeneralimpressionofQ11thispastsemestertoratetheitemsbel_A,V142,V143,V144,Describetheamountofsupportstudentsreceivedonaveragefromeachofthe,V146,HoweasyordifficultwasitfortheaveragestudentinQ11tolearnhowtouseG,AbouthowlonghaveyoubeenusingGitHub,TowhatextentdidGitHubmeetyourexpectations,InthefuturewillyoucontinuetoimplementGitHubintheclassroom,Gender,V162,RaceandEthnicitySelectallthatapply,V164,V165,V166,V167,V168,V169
6876744880,1.00,1,2,32,44,43,#NULL!,1,2,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Ruby,4,,2,2,1,4,2,1,#NULL!,#NULL!,4,#NULL!,#NULL!,7,#NULL!,#NULL!,10,#NULL!,,,1,#NULL!,#NULL!,,1,#NULL!,#NULL!,,#NULL!,2,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,1,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,1,,#NULL!,#NULL!,#NULL!,,,,6,1,5,5,5,5,4,4,4,5,5,5,5,1,2,#NULL!,#NULL!,#NULL!,4,5,,7,7,7,7,7,1,2,4,4,4,4,3,3,4,5,5,1,2,,,,,,,,7
6876735130,1.00,1,2,30,100,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,R,0,Grad Students,2,2,1,3,3,1,#NULL!,#NULL!,4,#NULL!,6,7,#NULL!,#NULL!,#NULL!,11,,,1,#NULL!,#NULL!,,1,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,2,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,1,2,3,,,,6,2,5,4,4,4,4,2,3,4,4,4,4,1,2,#NULL!,#NULL!,#NULL!,4,#NULL!,,6,7,5,6,5,1,2,6,5,5,5,3,3,4,5,4,1,2,,,,,,,,7
6876731446,1.00,1,2,40,25,0,#NULL!,1,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,#NULL!,#NULL!,,3,,2,2,3,3,4,1,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,I have made no usage of commits.,#NULL!,#NULL!,#NULL!,I used branches to differentiate between groups.,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,2,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,4,1,3,2,2,2,1,3,1,2,1,1,2,1,2,#NULL!,#NULL!,3,#NULL!,#NULL!,,7,4,4,#NULL!,6,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,#NULL!
6876718461,1.00,1,1,10,33,50,#NULL!,1,2,3,#NULL!,#NULL!,#NULL!,7,#NULL!,9,#NULL!,#NULL!,,0,University,2,2,1,3,3,1,#NULL!,#NULL!,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,1,2,#NULL!,,#NULL!,2,#NULL!,gitflow,#NULL!,2,#NULL!,4,,1,2,3,4,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,1,2,,,1,2,3,4,,,,#NULL!,#NULL!,#NULL!,,,,7,1,4,3,4,3,5,4,3,5,1,1,3,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,5,5,4,5,3,6,3,5,#NULL!,#NULL!,2,,,,,,,,#NULL!
6876709646,1.00,1,2,100,80,100,#NULL!,1,2,3,4,5,#NULL!,7,#NULL!,9,#NULL!,11,,9,,2,2,4,5,4,#NULL!,#NULL!,#NULL!,4,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,commit and rollback,1,2,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,2,3,#NULL!,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,2,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,7,1,4,5,4,4,5,3,4,4,5,5,3,1,1,#NULL!,2,#NULL!,#NULL!,5,,6,6,5,6,5,1,1,6,6,7,7,3,4,2,3,5,1,2,,,,,,,,7
6876707330,1.00,1,1,85,65,60,#NULL!,1,2,3,4,#NULL!,6,7,#NULL!,#NULL!,#NULL!,11,,3,,2,2,3,3,2,1,#NULL!,#NULL!,4,5,6,#NULL!,8,#NULL!,#NULL!,#NULL!,,,1,2,#NULL!,,1,#NULL!,#NULL!,,1,#NULL!,#NULL!,,,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,1,#NULL!,,,1,#NULL!,3,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,4,4,2,2,2,3,5,1,5,5,5,3,3,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,3,3,5,4,3,2,,,2,,,,,#NULL!
6876706067,1.00,1,2,40,10,55,#NULL!,1,#NULL!,#NULL!,#NULL!,5,6,7,#NULL!,#NULL!,10,11,"Rust, Go",4,,2,2,3,3,3,1,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,2,#NULL!,,1,#NULL!,3,,#NULL!,2,#NULL!,,,#NULL!,2,3,4,#NULL!,6,1,2,#NULL!,4,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,6,2,5,5,3,5,5,5,4,5,5,5,5,1,2,#NULL!,#NULL!,#NULL!,4,5,,6,6,6,6,6,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,5,4,1,2,,,,,,,,7
6883582943,1.00,1,1,40,25,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,,9,,2,1,1,2,1,#NULL!,#NULL!,#NULL!,4,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,1,#NULL!,3,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,1,2,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,2,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,2,1,4,3,5,3,2,2,1,2,1,1,4,1,1,#NULL!,2,3,4,5,,6,7,6,7,6,1,2,6,7,5,6,3,4,3,5,3,3,2,,,,,,,,7
6882530663,1.00,1,2,72,87,83,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Swift,7,,2,2,2,3,2,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,,,1,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,4,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,1,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,7,1,4,3,4,4,4,4,2,5,5,4,4,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,3,3,5,4,1,2,,,,,,,,7
6881821384,1.00,1,2,31,70,30,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,#NULL!,,1,,2,2,2,4,2,1,2,#NULL!,4,5,6,7,#NULL!,#NULL!,#NULL!,#NULL!,,,1,2,#NULL!,,1,#NULL!,3,,#NULL!,2,#NULL!,,,#NULL!,2,#NULL!,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,1,2,3,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,5,1,3,3,3,3,3,4,4,3,4,3,4,1,2,#NULL!,#NULL!,3,4,5,Used  a Google spreadsheet to record grades and comments and used a script to distribute via email,6,5,5,4,5,1,1,6,6,6,6,6,2,2,5,5,1,2,,,,,,,,7
6881174913,1.00,1,1,50,100,0,#NULL!,#NULL!,2,3,4,#NULL!,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,R,4,,2,2,1,2,2,#NULL!,2,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,Just basic repositories and commits.,1,#NULL!,#NULL!,All the homework was submitted through GitHub commits,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,3,#NULL!,5,#NULL!,#NULL!,#NULL!,3,#NULL!,,,,,,#NULL!,2,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,6,1,5,5,5,4,1,5,2,5,2,4,5,1,1,#NULL!,#NULL!,#NULL!,4,#NULL!,Feedback on assignments via issues,7,7,7,7,6,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,6,1,5,5,1,2,,,,3,,,,#NULL!
6878918785,1.00,1,2,50,100,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,7,#NULL!,#NULL!,#NULL!,#NULL!,LaTeX,1,,2,2,1,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,12,"We just cloned a repo, made and pushed some edits, and pulled some other edits.",1,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,4,4,4,3,5,3,2,4,3,4,3,3,4,1,2,#NULL!,#NULL!,#NULL!,4,5,,6,5,5,5,6,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,6,5,5,4,3,2,,,,,,,,7
6878844095,1.00,1,2,25,75,20,#NULL!,1,2,3,4,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,5,,2,2,2,3,2,1,2,#NULL!,4,5,#NULL!,#NULL!,#NULL!,9,#NULL!,11,,,1,2,3,,#NULL!,2,3,,#NULL!,2,#NULL!,4,,#NULL!,2,#NULL!,4,5,6,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,1,2,,,#NULL!,2,3,#NULL!,,,,1,2,#NULL!,,1,2,6,1,4,4,5,4,4,4,2,5,5,5,3,1,1,1,2,#NULL!,#NULL!,5,I,6,6,4,5,6,1,1,5,6,5,5,3,3,3,5,4,1,1,,,,,,,,7
6878722272,1.00,1,1,75,10,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,2,,2,2,2,4,6,#NULL!,#NULL!,#NULL!,4,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,1,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,1,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,2,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,5,2,2,2,2,2,1,2,2,2,3,2,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,4,5,4,1,2,,,,,4,,,#NULL!
6878011363,1.00,1,2,3,0,100,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,#NULL!,,3,,2,2,2,3,4,1,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,2,#NULL!,,#NULL!,#NULL!,#NULL!,Leave it up to the students to branch their code as they see fit,#NULL!,2,#NULL!,,,#NULL!,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,1,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,6,2,5,5,5,5,5,3,3,2,1,1,2,1,2,#NULL!,#NULL!,#NULL!,#NULL!,5,,6,6,6,6,6,1,2,6,6,6,6,2,3,2,5,5,1,2,,,,,,,,7
6877682121,1.00,1,2,50,100,#NULL!,#NULL!,1,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,3,,2,2,2,3,4,1,2,#NULL!,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,11,,,1,#NULL!,3,,1,#NULL!,#NULL!,,1,#NULL!,#NULL!,,,1,#NULL!,3,4,#NULL!,#NULL!,#NULL!,#NULL!,3,#NULL!,,,,,,1,2,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,Students use GitHub pages to publish their work,,,5,4,2,2,3,2,1,4,1,4,4,5,4,1,1,#NULL!,2,#NULL!,#NULL!,#NULL!,,6,6,6,8,6,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,3,5,5,1,2,,,,,,,,7
6877658863,1.00,1,2,10,20,10,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,#NULL!,#NULL!,10,11,VHDL,0,last semester in master studies,2,2,2,4,5,1,2,3,4,5,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,,,1,#NULL!,#NULL!,,#NULL!,#NULL!,3,,#NULL!,2,#NULL!,4,,#NULL!,#NULL!,#NULL!,4,5,6,1,2,#NULL!,#NULL!,,,,,,1,2,,,1,#NULL!,3,4,,,,#NULL!,#NULL!,#NULL!,,,,6,2,4,3,5,3,5,5,3,5,3,4,5,1,2,#NULL!,2,#NULL!,4,5,,6,7,5,6,7,1,1,5,6,4,6,#NULL!,2,2,5,5,1,2,,,,,,,,7
6877320622,1.00,1,1,60,75,25,#NULL!,1,2,3,4,#NULL!,#NULL!,#NULL!,#NULL!,9,#NULL!,#NULL!,,2,,2,2,2,3,4,1,#NULL!,3,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,1,2,#NULL!,,#NULL!,#NULL!,3,,#NULL!,2,#NULL!,,,1,2,3,4,#NULL!,#NULL!,1,2,#NULL!,4,,,,,,#NULL!,2,,,1,2,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,5,2,4,4,4,4,5,4,4,4,4,4,4,1,2,#NULL!,#NULL!,#NULL!,4,#NULL!,,6,4,4,5,4,1,2,4,4,4,5,3,3,4,5,4,1,2,,,,,,,,7
6877264633,1.00,1,1,25,30,70,#NULL!,1,2,3,4,#NULL!,6,7,8,#NULL!,#NULL!,#NULL!,,5,,2,2,1,4,2,1,2,3,4,5,6,#NULL!,#NULL!,#NULL!,#NULL!,11,,,1,2,3,,#NULL!,2,3,,#NULL!,2,3,,,1,2,3,4,5,6,1,2,3,4,,6,,,9,1,2,,,1,2,3,4,,,,#NULL!,#NULL!,#NULL!,,,,7,1,4,5,5,5,5,5,3,5,5,5,5,1,1,1,2,#NULL!,4,5,,6,7,6,7,6,1,1,7,7,7,7,3,3,3,5,5,1,#NULL!,,,,,,,,#NULL!
6877224011,1.00,1,1,0,60,40,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,#NULL!,,4,,2,2,2,4,3,1,2,#NULL!,4,5,6,7,#NULL!,#NULL!,#NULL!,#NULL!,,,1,#NULL!,#NULL!,,#NULL!,#NULL!,3,,#NULL!,2,#NULL!,,,1,#NULL!,3,4,#NULL!,#NULL!,1,2,3,#NULL!,,,,,,1,#NULL!,3,,1,#NULL!,#NULL!,4,,,,#NULL!,#NULL!,#NULL!,,,,5,1,4,4,2,4,2,4,3,4,4,4,4,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,,6,5,6,5,5,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,3,3,5,4,1,2,,,,,,,,7
6877177911,1.00,1,2,46,81,20,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,#NULL!,#NULL!,#NULL!,Markdown,1,,2,2,1,2,2,#NULL!,2,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,1,2,3,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,#NULL!,#NULL!,3,#NULL!,,,,,,1,2,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,7,3,4,4,4,4,5,4,5,4,4,5,5,1,1,#NULL!,2,#NULL!,4,5,,6,5,5,6,7,1,2,5,4,4,8,3,3,4,5,#NULL!,1,1,,,,,,,,7
6877108273,1.00,1,2,40,0,100,#NULL!,1,2,3,4,#NULL!,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,,3,,2,2,1,3,2,1,2,#NULL!,4,#NULL!,#NULL!,7,#NULL!,#NULL!,#NULL!,11,,,#NULL!,2,#NULL!,I share code and examples,#NULL!,#NULL!,#NULL!,"Students are free to use branches as they like, in their projects",#NULL!,2,#NULL!,,,#NULL!,2,3,4,#NULL!,6,#NULL!,2,3,#NULL!,,,,,,1,2,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,1,#NULL!,3,,,,5,1,4,4,3,3,4,3,2,5,3,2,4,1,2,#NULL!,#NULL!,#NULL!,4,#NULL!,Feedback on the contents of the GitHub Pages that each project ought to publish,5,5,4,6,5,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,2,2,5,5,1,2,,,,,,,,7
6876880629,1.00,1,2,50,50,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,,2,,2,2,1,3,1,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,9,#NULL!,11,,,#NULL!,#NULL!,3,,1,#NULL!,#NULL!,,#NULL!,2,#NULL!,,5,#NULL!,#NULL!,#NULL!,4,#NULL!,6,1,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,3,,1,2,6,2,4,4,4,4,3,4,3,2,2,2,3,1,2,#NULL!,#NULL!,#NULL!,4,5,,6,6,6,6,6,1,2,6,6,6,6,3,3,3,5,5,1,2,,,,,,,,7
6876847901,1.00,1,2,99,100,#NULL!,#NULL!,#NULL!,2,3,#NULL!,#NULL!,#NULL!,#NULL!,8,#NULL!,#NULL!,#NULL!,,2,,2,2,4,5,3,#NULL!,#NULL!,#NULL!,4,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,1,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,3,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,1,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,7,1,3,4,2,3,1,5,3,4,4,3,4,1,2,#NULL!,#NULL!,#NULL!,4,#NULL!,,7,5,4,4,5,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,2,2,5,4,1,2,,,,,,,,#NULL!
6876820718,1.00,1,1,60,65,20,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,11,AVR Assembly,2,,2,2,1,3,2,1,#NULL!,#NULL!,4,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,11,,,1,2,#NULL!,,1,#NULL!,#NULL!,,1,2,#NULL!,,,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,1,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,1,#NULL!,#NULL!,,,,6,1,4,3,3,4,4,4,4,5,5,5,5,1,2,#NULL!,#NULL!,#NULL!,4,#NULL!,,6,5,5,6,7,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,#NULL!,4,5,4,1,2,,,,,,,,7
6876784952,1.00,1,1,50,60,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,#NULL!,#NULL!,#NULL!,,0,HNC is similar to an Undergraduate in USA,2,1,3,5,4,1,#NULL!,#NULL!,4,#NULL!,6,7,#NULL!,9,#NULL!,#NULL!,,,1,#NULL!,#NULL!,,#NULL!,#NULL!,3,,#NULL!,2,#NULL!,,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,1,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,1,2,6,1,4,4,3,4,3,4,3,4,4,4,5,1,2,#NULL!,#NULL!,#NULL!,#NULL!,5,,7,7,7,8,6,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,4,4,5,4,1,2,,,,,,,,7
6876747013,1.00,1,2,50,50,50,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,,4,,2,2,2,4,2,1,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,2,3,,#NULL!,#NULL!,3,,#NULL!,2,3,,,#NULL!,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,1,#NULL!,,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,5,1,4,5,4,4,4,5,3,3,3,3,2,1,1,#NULL!,2,#NULL!,4,5,,6,5,4,4,6,1,2,5,6,3,4,4,3,3,5,4,3,2,,,,3,,,,#NULL!
6876743350,1.00,1,2,40,60,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,R,0,Graduate Student,2,2,2,3,2,1,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,8,9,#NULL!,#NULL!,,,1,#NULL!,#NULL!,,1,#NULL!,#NULL!,,1,#NULL!,#NULL!,,,#NULL!,#NULL!,3,4,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,2,3,,#NULL!,#NULL!,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,1,,5,1,5,5,5,4,1,5,3,4,1,2,4,1,2,#NULL!,#NULL!,#NULL!,4,5,,6,5,5,5,6,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,2,4,5,4,1,2,,,,,,,,7
6876739309,1.00,1,2,0,45,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,,2,,2,2,2,3,3,1,2,#NULL!,4,5,#NULL!,7,#NULL!,#NULL!,#NULL!,#NULL!,,,1,2,#NULL!,,#NULL!,2,#NULL!,,#NULL!,2,#NULL!,,,#NULL!,2,#NULL!,#NULL!,5,#NULL!,#NULL!,2,#NULL!,#NULL!,,,,,,1,#NULL!,,,1,2,#NULL!,#NULL!,,,,#NULL!,#NULL!,#NULL!,,,,4,2,5,5,5,4,4,4,3,3,3,2,1,1,2,#NULL!,#NULL!,3,4,5,Formative feedback using online tools like socrative,6,7,6,5,7,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,2,5,3,1,2,,,,,,,,7
